"gene_symbol","metabolite","module","Thalamus_17_Male_3","Thalamus_21_Male_3","Thalamus_25_Male_3","Thalamus_29_Male_3","Thalamus_33_Male_3","Thalamus_37_Female_3","Thalamus_41_Female_3","Thalamus_45_Female_3","Thalamus_49_Female_3","Thalamus_53_Female_3","Thalamus_1_Female_12","Thalamus_10_Female_12","Thalamus_12_Male_12","Thalamus_13_Female_12","Thalamus_15_Male_12","Thalamus_3_Male_12","Thalamus_4_Female_12","Thalamus_6_Male_12","Thalamus_7_Female_12","Thalamus_9_Male_12","Thalamus_18_Male_15","Thalamus_22_Male_15","Thalamus_26_Male_15","Thalamus_30_Male_15","Thalamus_34_Male_15","Thalamus_38_Female_15","Thalamus_42_Female_15","Thalamus_46_Female_15","Thalamus_50_Female_15","Thalamus_54_Female_15","Thalamus_19_Male_18","Thalamus_23_Male_18","Thalamus_27_Male_18","Thalamus_31_Male_18","Thalamus_35_Male_18","Thalamus_39_Female_18","Thalamus_43_Female_18","Thalamus_47_Female_18","Thalamus_51_Female_18","Thalamus_55_Female_18","Thalamus_16_Male_21","Thalamus_20_Male_21","Thalamus_24_Male_21","Thalamus_28_Male_21","Thalamus_32_Male_21","Thalamus_36_Male_21","Thalamus_40_Female_21","Thalamus_44_Female_21","Thalamus_48_Female_21","Thalamus_52_Female_21","Thalamus_56_Female_21","Thalamus_11_Male_26","Thalamus_14_Male_26","Thalamus_2_Male_26","Thalamus_5_Male_26","Thalamus_8_Male_26","Thalamus_57_Male_28","Thalamus_58_Male_28","Thalamus_59_Male_28"
"Nt5e","GMP","M-164",11.9231710039471,21.566138883355,35.6867879869958,23.1669073568037,18.6054437881005,23.8433398333242,28.7076170806565,15.4448778601218,28.5107451337493,17.6447190911226,25.1032234706961,13.67185038729,28.1430651616055,30.3905051419233,16.0826865253196,37.4456625254374,48.322448933022,36.3622802244507,24.8040844426352,31.6002823448167,31.0114612457745,16.8816484670165,26.9398950768902,25.8113980978653,20.4513033307957,23.8295475164547,20.2917723872492,16.7967033703831,17.5018117799838,24.7340913724532,27.0478855187914,31.6714022243454,24.1092342972065,19.6746598254589,21.0324290603954,21.153937606015,30.3778576618981,33.681637494705,24.1814817988815,19.9142142898286,31.1776958442202,21.0422348609353,20.658299014493,36.2812533938266,33.4949053956806,22.4407030793088,26.76989872098,25.3957976202734,22.1650424484679,21.87455969802,23.4578946630013,28.1721586726469,29.7296823017337,31.6284920814559,26.5211885293256,24.5490642408668,20.462164124659,19.98061522545,21.0486474876165
"Nt5e","I","M-45",11.9231710039471,21.566138883355,35.6867879869958,23.1669073568037,18.6054437881005,23.8433398333242,28.7076170806565,15.4448778601218,28.5107451337493,17.6447190911226,25.1032234706961,13.67185038729,28.1430651616055,30.3905051419233,16.0826865253196,37.4456625254374,48.322448933022,36.3622802244507,24.8040844426352,31.6002823448167,31.0114612457745,16.8816484670165,26.9398950768902,25.8113980978653,20.4513033307957,23.8295475164547,20.2917723872492,16.7967033703831,17.5018117799838,24.7340913724532,27.0478855187914,31.6714022243454,24.1092342972065,19.6746598254589,21.0324290603954,21.153937606015,30.3778576618981,33.681637494705,24.1814817988815,19.9142142898286,31.1776958442202,21.0422348609353,20.658299014493,36.2812533938266,33.4949053956806,22.4407030793088,26.76989872098,25.3957976202734,22.1650424484679,21.87455969802,23.4578946630013,28.1721586726469,29.7296823017337,31.6284920814559,26.5211885293256,24.5490642408668,20.462164124659,19.98061522545,21.0486474876165
"Nt5e","I","M-138",11.9231710039471,21.566138883355,35.6867879869958,23.1669073568037,18.6054437881005,23.8433398333242,28.7076170806565,15.4448778601218,28.5107451337493,17.6447190911226,25.1032234706961,13.67185038729,28.1430651616055,30.3905051419233,16.0826865253196,37.4456625254374,48.322448933022,36.3622802244507,24.8040844426352,31.6002823448167,31.0114612457745,16.8816484670165,26.9398950768902,25.8113980978653,20.4513033307957,23.8295475164547,20.2917723872492,16.7967033703831,17.5018117799838,24.7340913724532,27.0478855187914,31.6714022243454,24.1092342972065,19.6746598254589,21.0324290603954,21.153937606015,30.3778576618981,33.681637494705,24.1814817988815,19.9142142898286,31.1776958442202,21.0422348609353,20.658299014493,36.2812533938266,33.4949053956806,22.4407030793088,26.76989872098,25.3957976202734,22.1650424484679,21.87455969802,23.4578946630013,28.1721586726469,29.7296823017337,31.6284920814559,26.5211885293256,24.5490642408668,20.462164124659,19.98061522545,21.0486474876165
"Nt5e","I","M-139",11.9231710039471,21.566138883355,35.6867879869958,23.1669073568037,18.6054437881005,23.8433398333242,28.7076170806565,15.4448778601218,28.5107451337493,17.6447190911226,25.1032234706961,13.67185038729,28.1430651616055,30.3905051419233,16.0826865253196,37.4456625254374,48.322448933022,36.3622802244507,24.8040844426352,31.6002823448167,31.0114612457745,16.8816484670165,26.9398950768902,25.8113980978653,20.4513033307957,23.8295475164547,20.2917723872492,16.7967033703831,17.5018117799838,24.7340913724532,27.0478855187914,31.6714022243454,24.1092342972065,19.6746598254589,21.0324290603954,21.153937606015,30.3778576618981,33.681637494705,24.1814817988815,19.9142142898286,31.1776958442202,21.0422348609353,20.658299014493,36.2812533938266,33.4949053956806,22.4407030793088,26.76989872098,25.3957976202734,22.1650424484679,21.87455969802,23.4578946630013,28.1721586726469,29.7296823017337,31.6284920814559,26.5211885293256,24.5490642408668,20.462164124659,19.98061522545,21.0486474876165
"Nt5e","I","M-140",11.9231710039471,21.566138883355,35.6867879869958,23.1669073568037,18.6054437881005,23.8433398333242,28.7076170806565,15.4448778601218,28.5107451337493,17.6447190911226,25.1032234706961,13.67185038729,28.1430651616055,30.3905051419233,16.0826865253196,37.4456625254374,48.322448933022,36.3622802244507,24.8040844426352,31.6002823448167,31.0114612457745,16.8816484670165,26.9398950768902,25.8113980978653,20.4513033307957,23.8295475164547,20.2917723872492,16.7967033703831,17.5018117799838,24.7340913724532,27.0478855187914,31.6714022243454,24.1092342972065,19.6746598254589,21.0324290603954,21.153937606015,30.3778576618981,33.681637494705,24.1814817988815,19.9142142898286,31.1776958442202,21.0422348609353,20.658299014493,36.2812533938266,33.4949053956806,22.4407030793088,26.76989872098,25.3957976202734,22.1650424484679,21.87455969802,23.4578946630013,28.1721586726469,29.7296823017337,31.6284920814559,26.5211885293256,24.5490642408668,20.462164124659,19.98061522545,21.0486474876165
"Nt5e","I","M-143",11.9231710039471,21.566138883355,35.6867879869958,23.1669073568037,18.6054437881005,23.8433398333242,28.7076170806565,15.4448778601218,28.5107451337493,17.6447190911226,25.1032234706961,13.67185038729,28.1430651616055,30.3905051419233,16.0826865253196,37.4456625254374,48.322448933022,36.3622802244507,24.8040844426352,31.6002823448167,31.0114612457745,16.8816484670165,26.9398950768902,25.8113980978653,20.4513033307957,23.8295475164547,20.2917723872492,16.7967033703831,17.5018117799838,24.7340913724532,27.0478855187914,31.6714022243454,24.1092342972065,19.6746598254589,21.0324290603954,21.153937606015,30.3778576618981,33.681637494705,24.1814817988815,19.9142142898286,31.1776958442202,21.0422348609353,20.658299014493,36.2812533938266,33.4949053956806,22.4407030793088,26.76989872098,25.3957976202734,22.1650424484679,21.87455969802,23.4578946630013,28.1721586726469,29.7296823017337,31.6284920814559,26.5211885293256,24.5490642408668,20.462164124659,19.98061522545,21.0486474876165
"Nt5e","I","M-145",11.9231710039471,21.566138883355,35.6867879869958,23.1669073568037,18.6054437881005,23.8433398333242,28.7076170806565,15.4448778601218,28.5107451337493,17.6447190911226,25.1032234706961,13.67185038729,28.1430651616055,30.3905051419233,16.0826865253196,37.4456625254374,48.322448933022,36.3622802244507,24.8040844426352,31.6002823448167,31.0114612457745,16.8816484670165,26.9398950768902,25.8113980978653,20.4513033307957,23.8295475164547,20.2917723872492,16.7967033703831,17.5018117799838,24.7340913724532,27.0478855187914,31.6714022243454,24.1092342972065,19.6746598254589,21.0324290603954,21.153937606015,30.3778576618981,33.681637494705,24.1814817988815,19.9142142898286,31.1776958442202,21.0422348609353,20.658299014493,36.2812533938266,33.4949053956806,22.4407030793088,26.76989872098,25.3957976202734,22.1650424484679,21.87455969802,23.4578946630013,28.1721586726469,29.7296823017337,31.6284920814559,26.5211885293256,24.5490642408668,20.462164124659,19.98061522545,21.0486474876165
"Nt5e","I","M-148",11.9231710039471,21.566138883355,35.6867879869958,23.1669073568037,18.6054437881005,23.8433398333242,28.7076170806565,15.4448778601218,28.5107451337493,17.6447190911226,25.1032234706961,13.67185038729,28.1430651616055,30.3905051419233,16.0826865253196,37.4456625254374,48.322448933022,36.3622802244507,24.8040844426352,31.6002823448167,31.0114612457745,16.8816484670165,26.9398950768902,25.8113980978653,20.4513033307957,23.8295475164547,20.2917723872492,16.7967033703831,17.5018117799838,24.7340913724532,27.0478855187914,31.6714022243454,24.1092342972065,19.6746598254589,21.0324290603954,21.153937606015,30.3778576618981,33.681637494705,24.1814817988815,19.9142142898286,31.1776958442202,21.0422348609353,20.658299014493,36.2812533938266,33.4949053956806,22.4407030793088,26.76989872098,25.3957976202734,22.1650424484679,21.87455969802,23.4578946630013,28.1721586726469,29.7296823017337,31.6284920814559,26.5211885293256,24.5490642408668,20.462164124659,19.98061522545,21.0486474876165
"Nt5e","I","M-149",11.9231710039471,21.566138883355,35.6867879869958,23.1669073568037,18.6054437881005,23.8433398333242,28.7076170806565,15.4448778601218,28.5107451337493,17.6447190911226,25.1032234706961,13.67185038729,28.1430651616055,30.3905051419233,16.0826865253196,37.4456625254374,48.322448933022,36.3622802244507,24.8040844426352,31.6002823448167,31.0114612457745,16.8816484670165,26.9398950768902,25.8113980978653,20.4513033307957,23.8295475164547,20.2917723872492,16.7967033703831,17.5018117799838,24.7340913724532,27.0478855187914,31.6714022243454,24.1092342972065,19.6746598254589,21.0324290603954,21.153937606015,30.3778576618981,33.681637494705,24.1814817988815,19.9142142898286,31.1776958442202,21.0422348609353,20.658299014493,36.2812533938266,33.4949053956806,22.4407030793088,26.76989872098,25.3957976202734,22.1650424484679,21.87455969802,23.4578946630013,28.1721586726469,29.7296823017337,31.6284920814559,26.5211885293256,24.5490642408668,20.462164124659,19.98061522545,21.0486474876165
"Nt5e","I","M-152",11.9231710039471,21.566138883355,35.6867879869958,23.1669073568037,18.6054437881005,23.8433398333242,28.7076170806565,15.4448778601218,28.5107451337493,17.6447190911226,25.1032234706961,13.67185038729,28.1430651616055,30.3905051419233,16.0826865253196,37.4456625254374,48.322448933022,36.3622802244507,24.8040844426352,31.6002823448167,31.0114612457745,16.8816484670165,26.9398950768902,25.8113980978653,20.4513033307957,23.8295475164547,20.2917723872492,16.7967033703831,17.5018117799838,24.7340913724532,27.0478855187914,31.6714022243454,24.1092342972065,19.6746598254589,21.0324290603954,21.153937606015,30.3778576618981,33.681637494705,24.1814817988815,19.9142142898286,31.1776958442202,21.0422348609353,20.658299014493,36.2812533938266,33.4949053956806,22.4407030793088,26.76989872098,25.3957976202734,22.1650424484679,21.87455969802,23.4578946630013,28.1721586726469,29.7296823017337,31.6284920814559,26.5211885293256,24.5490642408668,20.462164124659,19.98061522545,21.0486474876165
"Nt5e","I","M-156",11.9231710039471,21.566138883355,35.6867879869958,23.1669073568037,18.6054437881005,23.8433398333242,28.7076170806565,15.4448778601218,28.5107451337493,17.6447190911226,25.1032234706961,13.67185038729,28.1430651616055,30.3905051419233,16.0826865253196,37.4456625254374,48.322448933022,36.3622802244507,24.8040844426352,31.6002823448167,31.0114612457745,16.8816484670165,26.9398950768902,25.8113980978653,20.4513033307957,23.8295475164547,20.2917723872492,16.7967033703831,17.5018117799838,24.7340913724532,27.0478855187914,31.6714022243454,24.1092342972065,19.6746598254589,21.0324290603954,21.153937606015,30.3778576618981,33.681637494705,24.1814817988815,19.9142142898286,31.1776958442202,21.0422348609353,20.658299014493,36.2812533938266,33.4949053956806,22.4407030793088,26.76989872098,25.3957976202734,22.1650424484679,21.87455969802,23.4578946630013,28.1721586726469,29.7296823017337,31.6284920814559,26.5211885293256,24.5490642408668,20.462164124659,19.98061522545,21.0486474876165
"Nt5e","I","M-158",11.9231710039471,21.566138883355,35.6867879869958,23.1669073568037,18.6054437881005,23.8433398333242,28.7076170806565,15.4448778601218,28.5107451337493,17.6447190911226,25.1032234706961,13.67185038729,28.1430651616055,30.3905051419233,16.0826865253196,37.4456625254374,48.322448933022,36.3622802244507,24.8040844426352,31.6002823448167,31.0114612457745,16.8816484670165,26.9398950768902,25.8113980978653,20.4513033307957,23.8295475164547,20.2917723872492,16.7967033703831,17.5018117799838,24.7340913724532,27.0478855187914,31.6714022243454,24.1092342972065,19.6746598254589,21.0324290603954,21.153937606015,30.3778576618981,33.681637494705,24.1814817988815,19.9142142898286,31.1776958442202,21.0422348609353,20.658299014493,36.2812533938266,33.4949053956806,22.4407030793088,26.76989872098,25.3957976202734,22.1650424484679,21.87455969802,23.4578946630013,28.1721586726469,29.7296823017337,31.6284920814559,26.5211885293256,24.5490642408668,20.462164124659,19.98061522545,21.0486474876165
"Nt5e","I","M-159",11.9231710039471,21.566138883355,35.6867879869958,23.1669073568037,18.6054437881005,23.8433398333242,28.7076170806565,15.4448778601218,28.5107451337493,17.6447190911226,25.1032234706961,13.67185038729,28.1430651616055,30.3905051419233,16.0826865253196,37.4456625254374,48.322448933022,36.3622802244507,24.8040844426352,31.6002823448167,31.0114612457745,16.8816484670165,26.9398950768902,25.8113980978653,20.4513033307957,23.8295475164547,20.2917723872492,16.7967033703831,17.5018117799838,24.7340913724532,27.0478855187914,31.6714022243454,24.1092342972065,19.6746598254589,21.0324290603954,21.153937606015,30.3778576618981,33.681637494705,24.1814817988815,19.9142142898286,31.1776958442202,21.0422348609353,20.658299014493,36.2812533938266,33.4949053956806,22.4407030793088,26.76989872098,25.3957976202734,22.1650424484679,21.87455969802,23.4578946630013,28.1721586726469,29.7296823017337,31.6284920814559,26.5211885293256,24.5490642408668,20.462164124659,19.98061522545,21.0486474876165
"Nt5e","I","M-162",11.9231710039471,21.566138883355,35.6867879869958,23.1669073568037,18.6054437881005,23.8433398333242,28.7076170806565,15.4448778601218,28.5107451337493,17.6447190911226,25.1032234706961,13.67185038729,28.1430651616055,30.3905051419233,16.0826865253196,37.4456625254374,48.322448933022,36.3622802244507,24.8040844426352,31.6002823448167,31.0114612457745,16.8816484670165,26.9398950768902,25.8113980978653,20.4513033307957,23.8295475164547,20.2917723872492,16.7967033703831,17.5018117799838,24.7340913724532,27.0478855187914,31.6714022243454,24.1092342972065,19.6746598254589,21.0324290603954,21.153937606015,30.3778576618981,33.681637494705,24.1814817988815,19.9142142898286,31.1776958442202,21.0422348609353,20.658299014493,36.2812533938266,33.4949053956806,22.4407030793088,26.76989872098,25.3957976202734,22.1650424484679,21.87455969802,23.4578946630013,28.1721586726469,29.7296823017337,31.6284920814559,26.5211885293256,24.5490642408668,20.462164124659,19.98061522545,21.0486474876165
"Nt5e","I","M-164",11.9231710039471,21.566138883355,35.6867879869958,23.1669073568037,18.6054437881005,23.8433398333242,28.7076170806565,15.4448778601218,28.5107451337493,17.6447190911226,25.1032234706961,13.67185038729,28.1430651616055,30.3905051419233,16.0826865253196,37.4456625254374,48.322448933022,36.3622802244507,24.8040844426352,31.6002823448167,31.0114612457745,16.8816484670165,26.9398950768902,25.8113980978653,20.4513033307957,23.8295475164547,20.2917723872492,16.7967033703831,17.5018117799838,24.7340913724532,27.0478855187914,31.6714022243454,24.1092342972065,19.6746598254589,21.0324290603954,21.153937606015,30.3778576618981,33.681637494705,24.1814817988815,19.9142142898286,31.1776958442202,21.0422348609353,20.658299014493,36.2812533938266,33.4949053956806,22.4407030793088,26.76989872098,25.3957976202734,22.1650424484679,21.87455969802,23.4578946630013,28.1721586726469,29.7296823017337,31.6284920814559,26.5211885293256,24.5490642408668,20.462164124659,19.98061522545,21.0486474876165
"Nt5e","UMPpseudoUMP","M-45",11.9231710039471,21.566138883355,35.6867879869958,23.1669073568037,18.6054437881005,23.8433398333242,28.7076170806565,15.4448778601218,28.5107451337493,17.6447190911226,25.1032234706961,13.67185038729,28.1430651616055,30.3905051419233,16.0826865253196,37.4456625254374,48.322448933022,36.3622802244507,24.8040844426352,31.6002823448167,31.0114612457745,16.8816484670165,26.9398950768902,25.8113980978653,20.4513033307957,23.8295475164547,20.2917723872492,16.7967033703831,17.5018117799838,24.7340913724532,27.0478855187914,31.6714022243454,24.1092342972065,19.6746598254589,21.0324290603954,21.153937606015,30.3778576618981,33.681637494705,24.1814817988815,19.9142142898286,31.1776958442202,21.0422348609353,20.658299014493,36.2812533938266,33.4949053956806,22.4407030793088,26.76989872098,25.3957976202734,22.1650424484679,21.87455969802,23.4578946630013,28.1721586726469,29.7296823017337,31.6284920814559,26.5211885293256,24.5490642408668,20.462164124659,19.98061522545,21.0486474876165
"Nt5e","UMPpseudoUMP","M-138",11.9231710039471,21.566138883355,35.6867879869958,23.1669073568037,18.6054437881005,23.8433398333242,28.7076170806565,15.4448778601218,28.5107451337493,17.6447190911226,25.1032234706961,13.67185038729,28.1430651616055,30.3905051419233,16.0826865253196,37.4456625254374,48.322448933022,36.3622802244507,24.8040844426352,31.6002823448167,31.0114612457745,16.8816484670165,26.9398950768902,25.8113980978653,20.4513033307957,23.8295475164547,20.2917723872492,16.7967033703831,17.5018117799838,24.7340913724532,27.0478855187914,31.6714022243454,24.1092342972065,19.6746598254589,21.0324290603954,21.153937606015,30.3778576618981,33.681637494705,24.1814817988815,19.9142142898286,31.1776958442202,21.0422348609353,20.658299014493,36.2812533938266,33.4949053956806,22.4407030793088,26.76989872098,25.3957976202734,22.1650424484679,21.87455969802,23.4578946630013,28.1721586726469,29.7296823017337,31.6284920814559,26.5211885293256,24.5490642408668,20.462164124659,19.98061522545,21.0486474876165
"Nt5e","UMPpseudoUMP","M-139",11.9231710039471,21.566138883355,35.6867879869958,23.1669073568037,18.6054437881005,23.8433398333242,28.7076170806565,15.4448778601218,28.5107451337493,17.6447190911226,25.1032234706961,13.67185038729,28.1430651616055,30.3905051419233,16.0826865253196,37.4456625254374,48.322448933022,36.3622802244507,24.8040844426352,31.6002823448167,31.0114612457745,16.8816484670165,26.9398950768902,25.8113980978653,20.4513033307957,23.8295475164547,20.2917723872492,16.7967033703831,17.5018117799838,24.7340913724532,27.0478855187914,31.6714022243454,24.1092342972065,19.6746598254589,21.0324290603954,21.153937606015,30.3778576618981,33.681637494705,24.1814817988815,19.9142142898286,31.1776958442202,21.0422348609353,20.658299014493,36.2812533938266,33.4949053956806,22.4407030793088,26.76989872098,25.3957976202734,22.1650424484679,21.87455969802,23.4578946630013,28.1721586726469,29.7296823017337,31.6284920814559,26.5211885293256,24.5490642408668,20.462164124659,19.98061522545,21.0486474876165
